,Cv,OP,dP,F
972,1000.0,0.7777777777777777,3.0,1347.1506281091265
973,1000.0,0.7777777777777777,4.0,1555.5555555555554
974,1000.0,0.7777777777777777,5.0,1739.1639824998363
975,1000.0,0.7777777777777777,6.0,1905.1586888313605
976,1000.0,0.7777777777777777,7.0,2057.806575272459
977,1000.0,0.7777777777777777,8.0,2199.8877636914813
978,1000.0,0.7777777777777777,9.0,2333.333333333333
979,1000.0,0.7777777777777777,10.0,2459.5492912420727
980,1000.0,0.8888888888888888,1.0,888.8888888888888
981,1000.0,0.8888888888888888,2.0,1257.0787221094179
982,1000.0,0.8888888888888888,3.0,1539.6007178390018
983,1000.0,0.8888888888888888,4.0,1777.7777777777776
984,1000.0,0.8888888888888888,5.0,1987.615979999813
985,1000.0,0.8888888888888888,6.0,2177.324215807269
986,1000.0,0.8888888888888888,7.0,2351.7789431685246
987,1000.0,0.8888888888888888,8.0,2514.1574442188357
988,1000.0,0.8888888888888888,9.0,2666.6666666666665
989,1000.0,0.8888888888888888,10.0,2810.913475705226
990,1000.0,1.0,1.0,1000.0
991,1000.0,1.0,2.0,1414.213562373095
992,1000.0,1.0,3.0,1732.0508075688772
993,1000.0,1.0,4.0,2000.0
994,1000.0,1.0,5.0,2236.06797749979
995,1000.0,1.0,6.0,2449.489742783178
996,1000.0,1.0,7.0,2645.751311064591
997,1000.0,1.0,8.0,2828.42712474619
998,1000.0,1.0,9.0,3000.0
999,1000.0,1.0,10.0,3162.2776601683795
